clean_review,top_sentiment_label,top_sentiment_score
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
가성비 하나로 씹어먹는 곳부럽다 대전 사람들,감동/감탄,0.9565226435661316
주차가 곤란하다는점주차는 성심당 문화원 이곳에가능한데주차대수가 적음 대중교통 이용추천,안타까움/실망,0.750788688659668
대기가 힘들지만 줄서는것도 컨텐츠임서울빵가격에 여기는 천국이다,감동/감탄,0.898440420627594
진짜 인근지역 사람들 다 빵봉투 들고다님튀소 당일에 먹음 개맛있음다음날먹으면 의미없드라,감동/감탄,0.8799358606338501
대전사람은 막상 잘 안가지만 뿌듯한 랜드마크 성심당,기쁨,0.9345245361328125
두말하면 입아픈 곳대전 갈 일이 생기면 무조건 들렀다 가는 곳,깨달음,0.658266544342041
성심당 최고 빵 최고사과 들어간 바게트랑 명란 바게트가 아른거려요 조만간 재방문갑니다,즐거움/신남,0.9667725563049316
인기가 너무 많지만 맛있어요,즐거움/신남,0.8779866099357605
성심당 빵은 적당한 맛에 가성비가 무척 좋은게 장점 천안 뚜쥬르는 고급화를 추구해서 가격대가 있는데 맛은 자극적이지 않고 담백해요 심심할 정도성심당 대표빵인 부추빵 튀김소보로 보문산메아리 다 맛있어요 구성으로 먹으니 느끼해요 따로 하나씩 먹어야겠어요,안심/신뢰,0.8461363911628723
매년 가도 맛 있 다저렴한 가격에 어느날 불현듯 생각나는 튀소백년 천년 자리 지켜 주시길,기대감,0.9731345772743225
진짜 너무맛있고 딴빵집 못감,감동/감탄,0.9666606783866882
가격 실화임 소금빵 원대,어이없음,0.7996729612350464
월요일이라서 줄은 안 섰으나 가게 안쪽은 정말 사람이 많고 정신 없더라고요 빵 종류가 정말 많고 가격이 프렌차이즈 빵집들에 비해 저렴합니다 개 구매했는데 만 나왔고 개인적으로 샌드위치가 맛있다고 해서 세 개나 구매했는데 애플브리치즈샌드위치랑 올리브샌드위치 둘다 별로였음 후렌치파이랑 튀소 후렌치파이 괜춘,안심/신뢰,0.8018395304679871
튀김소보로 보문산 메아리 다 필요 없고 무조건 판타롱부추빵,즐거움/신남,0.960742175579071
평일에 방문했는데도 사람이 정말 많았습니다 매장이 정말 혼잡해서 빨리 고르고 나와야합니다 진열대 애기들이 기침하고 있는데 제제하는 직원이 없어 위생적이진 않습니다 직원들이 다들 바빠서 그렇겠지만 친절하지는 않았어요 맛과 가격이 모든 걸 용서해줍니다,불평/불만,0.9937413334846497
성심당에서 빵을 사서 곳에서 먹어 불편하지만 또다른 즐거움이 있는 카페라 좋네요빵은 전반적으로 조금색다른 뭐 그런정도네요케잌을 못봐서 아쉽완전 건물에 있어 둘이서 움직여야 할듯요,기쁨,0.8581680655479431
최애 빵집입니다 처음에는 튀소 먹으러 갔었는데 빵도 다 맛있고 저렴하고 좋은 재료를 써서 안 들릴 수가 없는 곳이이요 대전 출신도 아닌데 성심당 대전을 격주로 가요 모든 빵과 케이크 빙수도 맛있습니다본점 빵이 곳보다 크키가 더 커서 예전에는 본점도 종종 들렸는데 유명해진 이후로는 아쉽게도 웨이팅이 너무 길어서 본점 간다면 정말 날잡고 오픈런 뛰어야 빵하면 성심당이죠,기쁨,0.963779866695404
튀소구마 튀김 소보로 사러 대전왔는데 빵 맛있네요맛있는 빵들 가득 사고 갑니다,기쁨,0.9781908988952637
부추빵이 진짜 맛있네요 튀김소보로도 정말 맛있었고 가고싶은 곳입니다 가격도 저렴하고 유명한 이유가 있네요,감동/감탄,0.9670366644859314
대전가면 늘가요부추빵 맛있음,즐거움/신남,0.947547197341919
대전 여행의 목적월초 한여름에 갔는데도 길바닥에서 분시간정도 웨이팅하고 들어갔어요 우산빌려줘서 그나마 다행 빵은 말모 너무맛있음,기쁨,0.8604651093482971
역시는역시,감동/감탄,0.786169171333313
대전하면 성심당주차할 곳은 마땅히 없어서 주변 공영주차장에 주차했음 주변 주차장 다 주차비 저렴해서 좋음빵 종류 엄청많고 가격도 정말 저렴해서먹고싶은 거 다 담았는데도 만원대 였음근데 평일에 분 웨이팅하고 들어갔는데 사람이 너무 많아서 무슨빵이 있는지 제대로 둘러볼 수도 없고 밀려다니면서 빵 줍줍 해야됨 원하는빵 있으면 줄 안서도 된다는데 자꾸 줄서가지고 밀려가게 돼있음 빵 넘넘 맛있고 저렴해서 재방문의사는,당황/난처,0.8096205592155457
성심당은 믿고 가는 곳이죠맛있게먹었습니다,안심/신뢰,0.957974910736084
줄에 한번 놀라고 빵 맛에 한 번 더 놀란다,놀람,0.8463794589042664
월요일 오전도 사람 많아요,없음,0.7965797185897827
오래도록 가고 싶어도 못가본 성심당을 드디어 방문설명이 필요치 않네요,감동/감탄,0.840694785118103
직원분들 다 친절하시고잠봉뵈르랑 초코빵이랑 소금빵이랑 아몬드 크루아상이랑 메아리 추천,기쁨,0.9145961999893188
명란바게트 빵 소금빵 보문산메아리 후렌치 파이다녀온뒤 파바를 못가요,안타까움/실망,0.8971699476242065
부추빵 야키소바빵 미쳤습니다,즐거움/신남,0.9706770777702332
좁은 내부에 전혀 통제기 안되어 서로 부딪히며 빵을 고를수가 없음 아무리 사람이 많아도 그렇지유투버에서 소개되는 내부는 진짜 한적할때 찍었는지 고를 잠깐의 여지가 없음 내부에서 매니저의 조치가 필요할것 같음,불평/불만,0.9863311052322388
대전가면 꼭 들리는 성심당,기대감,0.9074883460998535
한참을 기다린 후 빵을 골랐더니 이제는 계산대 한참을 기다렸습니다 지루하고 힘든 기다림 끝에 드디어 계산할 차례가 되었습니다 계산 후 차에 가기 전 먼저 빵을 한입 먹을 생각에 행복감마저 밀려왔습니다와장창 밀려오던 행복감이 계산대 위에 빵이 담긴 쟁반을 올리니계산하던 아줌마가이쪽으로 줄 서야지요 지금 줄 선 곳은 계산 안 해줘요헐 멍미 진작 얘기해줬어야지 지금까지 줄선 다보고 있었으면서 어느쪽으로 줄을 섰던 오랜 기다림의 줄을 섰고 차례가 되었으면 계산을 해줘야 되는게 아닌가그쪽으로 줄을 서라고 정해진 것도 아니었음불친절한 계산대 아줌마 성심당 빵집에 대한 이미지가 불편하게 되었습니다아줌마 새치기도 아니고 오래 줄을 섰고 멀리서 빵을 사러갔는데 조금만 친절하게 대해주면 안 되는 건가요 넘 불편하고 불쾌함마저 들었어요,불평/불만,0.9858853816986084
시 장 통,없음,0.7610353231430054
진짜 사람이 정신옶게 많음 한국의 돈키호테 수준근데 맛있어서 갈거임성심당 갔으니 대전도 들려줘야지,기대감,0.8552488088607788
오픈런에 줄서있음바로 들어가기는 했지만빵 고르면서 재채기를극혐마스크 쓰길 제발머살까 계속얘기하면서 고르지 말고아무리 빵이 나가도비닐이라도 덮는게그렇게 어려운지케이크 줄은 키오스크 대기 서비스를 하면안되는지 땡볕에 줄 서있는거 보면배려가 없어보임부티끄에서 아이스팩 할건지 물어볼때는가격도 얘기하길,불평/불만,0.9903970956802368
일요일 시 도착해서 시 반에 들어갔는데 나오니 줄이 두 배 되어있어서 기다리는 거 안좋아하시면 무조건 오픈런하셔야 합니다튀소 별로 안 좋아해서 빵들을 골고루 사봤는데 튀김찹쌀주먹밥하고 미스터홍을 추천합니다 성심당만의 새로운 맛을 볼 수 있습니다그리고 손님들이 먹고 갈 수 있게 따로 별도의 건물까지 차리신 거 정말 대단하다고 생각함 이래서 잘되나 봅니다 번창하세요,감동/감탄,0.988874077796936
처음 가봤는데 평일이라 분 분 정도 기다리다 들어갔는데 역시 성심당진짜 너무 맛있음갈꺼면 평일에 가는게 나으실듯단점을 굳이 뽑자면 계산줄이 너무 혼잡함직원들은 너무 많아서 계속 실례하겠습니다 이러면서 앞뒤로 슝슝 지나다님그래서 꼭 빵 다 고르고 줄 서세요빵 다 안고르고 줄섰다가 먹고 싶은거 있었는데 못골랐음,안타까움/실망,0.8129854202270508
사람은 진짜 많지만 놀이기구 줄 기다린다고 생각하면 생각보다 금방 들어가요웨이팅 시 사용할 우산 부채 가게 앞 에어컨 웨이팅 고객을 생각하시는것도직원들도 진짜 많아서 대기가 빨리줄어드는듯,안심/신뢰,0.8908678889274597
웨이팅할 정도 아니에요,당황/난처,0.6798657774925232
평일에 와서 많이 기다리지 않음빵을 간식으로 먹는다는 느낌보단식사를 한다고 느낄 정도단백한 느낌기존 빵이 많이 달다는걸 새삼 느낌니다,깨달음,0.8763598203659058
가성비 좋으나 한시간 기다려서 먹을 맛은 아닌 듯기다리는 계단 참에 바퀴벌레 나와서 잡음,불평/불만,0.9865299463272095
가격 엄청 싸고 맛있다 근데 본점은 지점에비해 너무 공간이 불편하게 짜인듯,안타까움/실망,0.9611260294914246
어제 갔는데 웨이팅 분 정도 하고 가서 사왔어요 생각보다 종류가 되게 많았고 역시 유명하다는 튀소는 빵이 비맞아서 축축해져 있음에도 맛있더라고요남은 빵은 집 냉동고에 뒀다가 먹으려구요다음에는 시루들도 한번 도전해볼께요,기대감,0.8992311358451843
명란바게트가너무맛잇어요,기쁨,0.9742009043693542
빵사러 대전까지 운전해간 스스로를 칭찬하게 되는 그곳 성심당맛있다 저렴하다 친절하다사람많지만 금방빠진다안내멘트도 바로바로주차권 제공근처 가게들과의 접근성도 굳대전에 숙소 잡을걸너무 사고 돌아온듯하다또가야지,기쁨,0.9676682949066162
대전하면 성심당뭔 이유인지 모르나 언제부턴가 줄서고 사람 많아짐,당황/난처,0.7156875133514404
사람 진짜많고 대기표 있었음 좋겠음줄 진짜 너무 길어서 포기 주차할곳도 없음,불평/불만,0.8951181769371033
시분에 갔는데 주차를 못하게 함자리도 많은데,불평/불만,0.942003071308136
성심당은 사랑이고 레전드입니다늦은 시간에 가도 빵 꽤 남아있어서 좋았어요완전 대표 메뉴는 아닌 거 같긴 뺑오쇼콜라가 진짜 미쳤어요 향긋하고 고소하고 달달한데 너무 달달하진 않아요 지금까지 먹어본 뺑오쇼콜라 중 단연 최고담에 빵지순례 올게요,기쁨,0.9728968143463135
역시 빵의 도시 대전빵하나는 야무집니다,감동/감탄,0.9363277554512024
줄서서 먹는거비하면 엄청 맛있는거는 아닌데 가격이 프랜차이즈 빵집에 저렴합니다,안타까움/실망,0.7227698564529419
빵의 천국이자 지옥평일도 주말이라면 내부는 아비규환 새치기가 새치기가 아닌 무법지대 그잡채가본 사람이라면 말이 말인지 안다,화남/분노,0.7780726552009583
맛없음 불결함,불평/불만,0.9724668264389038
빵은 정말 그냥 그랬어요 줄 서서 먹어야 할 정도는 아닌 같아요 근데 메아리인가 빵은 엄청 맛있게 먹긴 근데 빵은 그저그런데 망고시루케이크는 진짜 대박이예요 진짜 제가 평생 먹어봤던 케익중에 최고하 먹고싶네요,즐거움/신남,0.8815233707427979
닥치고 이탈리안샌드의치,없음,0.8037936687469482
맛있고 싸요,기쁨,0.9678331017494202
평일에도 사람이 정말 많네요 분 기다리면 맘껏 빵쇼핑 가능합니다 주말엔 줄설거 평일에 오세요 저렴하고 맛은 평범한 곳인 줄 알았는데 좋은 재료를 듬뿍 써서 너무 맛납니다 튀김소보로랑 마라고로게가 입맛에 최고였어요,기쁨,0.9775328040122986
평일 사람 너무 많음,짜증,0.9253557324409485
빵이 맛있다빵집에 대해 더 할 말이 있을까자주 가고픈 곳,감동/감탄,0.9261809587478638
성심당 본점갔다가엄청난 인파와 대기줄로 충격 먹음집대구으로 가야하기에대전역사점에서 튀소 셋트 픽하고 집에 왔어요이름값 합니다 건승하세요,감동/감탄,0.788914144039154
젊은 시절을 대전에서 보내서 어릴 때부터 즐겨가던 빵집이에요 전 튀김소보로와 부추빵은 좋아하지 않고 빵들은 다 좋아해요,기쁨,0.8981294631958008
웨이팅이 길고 점원이 빵을 던지며 계산해서 기분은 나빴지만 빵은 맛있네요,안타까움/실망,0.8783007860183716
망고시루 절망편 맛있다 두 번 먹음귤시루 희망편빵추천 성심당에 있는 빵 진짜 많이 먹었는데 특히 미스터홍 보문산메아리 아몬드크루아상 토요빵 맛있게 먹었다 샌드위치 종류는 뭘 집어도 성공적 강력추천한마디 서울의 맛있다는 빵집 많이 봤지만 성심당의 가성비를 이길 빵집 손에 꼽는다 가성비가 넘사 지나친 일반화긴 하다만 성심당으로 말할 같으면 맛은 서울 빵들의 배 가격은 이다 대전에 들르면 늘 빠짐 없이 늘 들르는 곳 성심당 디저트적 빵도 잘하지만 식사빵을 잘한다,감동/감탄,0.9504764676094055
싸긴한데 줄 뚫으면서 먹을맛은 아니에요 제발 그만 와주세요 나좀 가게,불평/불만,0.9543463587760925
대전에 가는 이유 성심당,없음,0.7747921943664551
엄청난 가성비,감동/감탄,0.9737762212753296
차 사람 개많음 못감,짜증,0.8401338458061218
사람이 그렇게 많은데 직원분들이 다 친절하심,감동/감탄,0.9601590633392334
가성비 굿 빵 신선,즐거움/신남,0.9538248181343079
이거지예 가격도 착하고 위생좋고 변함이 없어서 좋아요,기쁨,0.9645824432373047
본점 이즈 최고,감동/감탄,0.9315173625946045
내부동선 정리 하세요 쟁반으로 쿡쿡 찌르고 찔리고 덥고 시끄럽고 어휴 다신 가고싶지 않네요,불평/불만,0.9878535270690918
타지역 살지만 성심당 빵 사러 대전을 방문할 정도로 정말 맛있고 가격도 싸고 최고예요,감동/감탄,0.9665307402610779
대전 살면서 이렇게 기다리는것도신기하네요 냉방기도 밖에 설치되어있고 우산도 제공되어서 기다리기 좋았네요,기쁨,0.9554651975631714
줄 관리도 잘하고 생각보다 금방 사람 빠지는 편임 명란바게트 정말 맛있음,감동/감탄,0.9378452897071838
말모말모그냥 여러뷴 다 맛있거든요그냥 뭐가 유명한지 맛있는지 검색하지 말고 먹고 싶은 거 드세요내 개취 초코튀소크리미튀소애플파이 굿아쉬운 부추빵찹쌀주먹밥,즐거움/신남,0.9404550790786743
김치찹쌀주먹밥 명란바게트 초코튀소 기억하세요,없음,0.8667295575141907
평일 오전 번 계산대에 있는 여자알바너무 불친절해요 본인이 계산도 잘 못하더만 떽떽거리고 빵 트레이가 무거우니까 계산대에 쫌 올려놓을수도있지 앛에 사람 아직 안끝났으니까 올려놓지말라고 하지않나 지는 계산하는 사람 한명밖에없어서 줄에섰더니 다른계산대는 사람도 많은데 거기로 가라그러고 싸가지대박이에요,짜증,0.9851441383361816
성심당 빵집의 정석,없음,0.8610146045684814
사람이너무많아요,짜증,0.7963600158691406
일에 방문했는데 망고시루에서 귤시루로 바꼈습니다빵을 개나 샀는데도 만원도 안나온 곳,불평/불만,0.9134440422058105
줄 디지는 거임단 빵은 가성비 좋거 맛남본점은 주차 못한다고 생각하고 가긔,불평/불만,0.6581584215164185
유별나게 맛있는 빵은 아니어도 납득할만한 가격에 아쉬울 거 없이 맛있는 레시피로 잘만든 빵사람들이 엄청 많아 고를때 답답한 것은 단점이지만감수할만합니다세상에 이런빵집 객관적으로 여기말고 없긴하죠,안심/신뢰,0.925023078918457
킹심당은 가성비만으로 별이 다섯개개인적으로 부추빵이나 튀소는 그냥 그랬고고로케 튀김류를 안좋아해서 소금빵 토요빵 메론빵 초코범벅이 맛있었다 추천 빵없이 성심당은 좋아하는 빵 사가면 된다 명란바게트 유명하단거 사봤지만 원체 내가 달달한 빵만 좋아해서 취향이 아니었다어차피 추천빵영상 여러개 보다보면 알겠지만 본인 선호에 다 달리 추천해준다 빵이 다 기본이상은 하니까 유명한 거 말고 그냥 본인이 좋아하는 빵 사드세요 달달이 빵이 좋은지 짭짤이 빵이 좋은지대전의 자랑 대전 갈 때마다 들르는 곳 대전역 가면 성심당 빵봉투를 씩 들고있다 빵을 여러개 담았음에도 이것밖에 안나왔어 하는 빵집은 여기뿐일 듯,안타까움/실망,0.7912641763687134
튀김소보로 맛있어요,기쁨,0.9476781487464905
갓심당 웨이팅 할 가치가 충분함,안심/신뢰,0.8305336833000183
주차가능 소보로 떡케이크 잠봉뵈르 주먹밥,즐거움/신남,0.8655441403388977
명실상부한 대전의 마스코트 성심당에 다녀왔어요 빵을 사기 위해 대전 오신다는 분들도 있는 정도로 국내에서 가장 유명한 빵집입니다 당일 만든 빵은 당일에 소진하는 원칙 하에 가격 대비 최상의 맛을 출력합니다 인기 메뉴는 아래 참고하시면 됩니다튀김소보로 종류 명란바게트 순수롤 보문산메아리 오보름달 탁순희빵 토요빵 카카오순정 키다리트위스트 잠봉뵈르 부추빵 고로케 등대전에서 기원한 정체성을 유지하기 위해 프랜차이즈를 두지 않으며 기부와 취약계층 나눔활동 오랜 지역사회 공헌한 바는 갓나온 빵에 온기를 더합니다 망고시루 같은 케익은 여기서 팔지 않고 성심당 케익 부띠끄로 가야 살 수 있습니다차로 방문하신다면 현대주차장과 우리들공원주차장을 이용하세요 본점 근처 위치한 골목에 주차는 딱히 추천하지 않습니다,안심/신뢰,0.8944590091705322
말모말모확장이전 해주세요,기대감,0.8862085342407227
기다는시간 빼놓고 다좋음맛 가격 친절아 주차는 시간만무료시간당원,기쁨,0.938546359539032
성심당은 좋은,없음,0.8238514065742493
맛있는데 사람이너무많아요얼른후다닥구매하고 나왔습니다,당황/난처,0.7333537340164185
깔 거 없음 튀김소보로 괜찮고 명란바게트 맛있고 주먹밥은 맛있는데 두 개는 힘든 맛 달달이보다는 짭짤한 빵이 맛있었음,즐거움/신남,0.7837936282157898
가성비 최고의 빵집 대형 프랜차이즈보다 다양하고 맛도 있습니다,안심/신뢰,0.9127377271652222
도의 금요일 점심시간웨이팅 분 빵 담는데 분 계산 하는데 분눈물 닦는데 분 도합,힘듦/지침,0.5633906126022339
맛이나 가격을 떠나고르기부터 결제까지최악의 시스템을 가진 정신없는 빵집,불평/불만,0.9971241354942322
안에서 뭔가 체계가 더 필요한거같음 케익부띠끄점처럼,안타까움/실망,0.943114161491394
성심당은 언제나 최고탁순희빵이 제일 맛있는데 단종됐나봄 작년부터 안보임,안타까움/실망,0.9325709342956543
대한민국 대표빵집이라 그런지내국인외국인 방문객이 굉장히많음월요일 오전에 방문했으나주차꽉차서 주변에 주차함웨이팅은 분미만내부에 사람이 굉장히많으나 계산대가 많아서쇼핑하고 나오기까지 분정도 소요된거같음종류별로 많이샀으나개인별취향이긴 하지만대전까지 가서 이빵들을 사기엔 인생의 한번 추억거리로 될것같음직원들이 굉장히 위생적으로 있엇으나튀김소보로 겉에 머리카락이 나왔음방문객 떨어진게아니라 소보로에 박혀잇어서 잡아당기며 뽑앗음위생에 신경많이 쓰는거 같아서 먹는데는 이상없는것 같아 걍 빼고먹음결론 멀리까지갓는데 여러모로 아쉬운부분이 많았다장점 쉽게볼수없는 인파를 목격할수잇을것외국인많음특히 일본사람 빵과 재료들이 굉장히 신선하다 빵가격이 동급 정도 저렴한듯,안타까움/실망,0.9135288000106812
사람이 많아서 웨이팅이 길고 시끄러움음식은 맛있었다,안타까움/실망,0.8973386287689209
가격에 맛대전사람들 너무 부러워요,감동/감탄,0.9280433654785156
대전을 방문해야 하는 이유빵이 전체적으로 많이 달자 않고 금방 물리지 않는 맛 말도 안되게 저렴한 가격성심당만 방문하기 위해 대전을 오고 싶다,기대감,0.9429121017456055
가성비 줄이 너무 길었던게 아쉬웠을 뿐 맛있으니까 다 이해해,안타까움/실망,0.8633493781089783
가성비 좋음그래도 김영모,안심/신뢰,0.6806049346923828
기대를 너무 많이했나봐요전반적으로 괞찬은 퀄리티였는데유명세에 많이 아쉬워요,안타까움/실망,0.9772286415100098
줄이 길어서 집게 됩니다 집어도 가성비가 괜찮게 뽑힙니다 대단한 맛은 없습니다,불평/불만,0.7844291925430298
맛 가격 다 최고다,감동/감탄,0.9534322619438171
빵사려고 오픈런 했음사람이 너뮤너뮤많아요 빵은 진짜 양많고 맛있음역시 최고의 빵집 인정,감동/감탄,0.9803731441497803
본점이라는 역사적인 의미는 있지만빵의 종류나 쾌적함이랑 거리가 멀어요다른 지점 방문하시는게 시간도 절약하고 더 메리트가 있어요월요일 평일에도 사람이 정말 정말 많아서 미어터져요전 음식을 여유롭게 차분하게 보면서 쇼핑을 하고 싶은대이 지점에선 그렇게 하기가 굉장히 어렵네요,불평/불만,0.9467892050743103
고양시에서 빵맛본더 멀리서 갔는데 후회 하지않았습니다,기쁨,0.9165689945220947
