Star,Date,Comment,processed_text,day_of_week,is_weekend,month,가격,가능,가성비,개인,계산,고구마,고로케,구경,구매,김치,내부,느낌,다양,다음,대기,대비,대전,동네,때문,만족,만큼,매장,메뉴,메아리,명란,명물,명성,모해,무료,바게뜨,바게트,방문,베이커리,보루,보문산,본점,부추,부추빵,브리,빙수,빵집,사람,사진,샌드위치,생각,성심당,소금,소보,소보루,순수,시간,시식,실패,아침,오전,오픈,오후,와중,요즘,웨이팅,유명,음식,이번,이상,이유,입구,입장,자체,전체,정도,정신,종류,주말,주먹밥,주차,주차장,지역,직원,처음,최고,추천,취향,치즈,친절,카페,커피,퀄리티,크림,키친,튀김,튀김소보,튀김소보로,튀소,팥빙수,평일,포장,품절,필수,행복,회전
4.0,2024-11-01,주말아침에 갔더니 대기 15-20분하고 들어갔어요~ 튀김소보로 맛있어요.,주말 아침 대기 튀김소보로,Friday,False,11.0,0.4943539631577944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869260696862674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-02-18,"성심당은 대전의 관문인 대전역에서 멀리 떨어져 있지도 않고, 대전 외의 지역에 체인을 출점하지도 않는다. 대전의 자존심이자, 대전의 첫인상이 성심당이다. 대전사람들의 자부심을 온전히 느낄 수 있는, 그런 곳이다.",성심당 대전 관문 대전 대전 지역 체인 출점 대전 자존심 대전 첫인상 성심당 대전 사람 자부심,Sunday,True,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6948127966100324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4337373206962928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32626612886197076,0.0,0.0,0.0,0.47186600583170957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-11-01,전투적으로 빵을 담아본 건 처음이었는데 맛있는 빵들로만 잘 담아왔다.,전투 처음,Friday,False,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3219940225128339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13946225683797736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9364134388098361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-09-03,"평일이라 웨이팅은 짧았으나 북적북적
맛있고 빵종류 많음
키친에서 저렴하게 빙수와 음식을 먹을수 있음",평일 웨이팅 종류 키친 빙수 음식,Tuesday,False,9.0,0.18459670354724075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23497739271095747,0.0,0.7132088674521277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38861824793117467,0.0,0.0,0.0,0.501017615176163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-02-21,"본점을 방문해서 그런지 줄이
굉장히 길고 사람도 많았지만
대기 줄 관리를 직원들이 잘 하셔서 줄은 금방 줄얶는 것 같아요(주말기준)
30분정도 대기하면 입장 가능

가격이 굉장히 착하고 맛도 너무 좋습니다",본점 방문 사람 대기 관리 직원 줄얶 주말 기준 정도 대기 입장 가능 가격,Wednesday,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3037078381257361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933421380426687,0.0,0.0,0.0,0.0,0.0,0.2104879341310257,0.0,0.0,0.0,0.0,0.0,0.4389342239328951,0.0,0.0,0.0,0.0,0.22983281204951497,0.2133498105704329,0.0,0.0,0.3159678591553021,0.0,0.0,0.3037078381257361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2133498105704329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27644276404687024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693579071579469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3159678591553021,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-11-10,무화과가 정말 한가득 올라가고 크림이 진짜진짜 맛있어요!,무화과 크림,Sunday,True,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4612216555451715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2858213354093727,0.3541037834868615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973099888631175,0.0,0.0,0.0,0.0,0.0,0.4403116198481625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3753591163882669,0.0,0.0,0.0,0.0,0.0,0.3962691520852759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-10-02,너무너무 혜자스럽고 맛도 훌륭합니다. 가격까지 저렴하니 안 갈 이유가 없음.,혜자 가격 이유,Wednesday,False,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055346521704006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299080555831898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20427471475311546,0.0,0.0,0.0,0.5269362832544571,0.0,0.0,0.0,0.0,0.32304893462741363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38217189289888126,0.0,0.0,0.0,0.4198648490038265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-09-06,"대전하면 성심당
성심당하면 대전
대전여행에서 꼭 추가했어요
유명한 이유가 있네요 강추해요",대전 성심당 성심당 대전 대전 여행 추가 유명 이유,Friday,False,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4631504558325497,0.0,0.0,0.0,0.0,0.0,0.4829079318353709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3251292080119766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6682683463475515,0.0,0.0,0.0
5.0,2024-07-03,성심당 주차장이 있었지만 모르고 유료주차장을 이용했어요ㅠ 다들 무료주차장 꼭 확인하시고 맛있는 빵들 잔뜩 사시길 바라요!!,성심당 주차장 유료 주차장 이용 무료 주차장 확인,Wednesday,False,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679057946541547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7340846717094546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2024-05-20,"가격 착하고 오픈런 하니까 빵집은 웨이팅 없이
들어갔는데 부띠크 케익은 사진속 줄 보이시나요? 07시 50분 경 찍은 사진인데 웨이팅 난리나요…",가격 오픈 빵집 웨이팅 부띠크 사진 사진 웨이팅 난리,Monday,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076098614258646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244323498536129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6076098614258646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449362371209639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2023-10-02,"소보로를 좋아하지않아 다른 빵들 먹었습니다. 잠봉뵈르.. 바게트가 많이 질겨요. 사진엔 없지만 '김치치즈주먹밥' 맛있습니다 . 그냥 먹어도 맛있고 에프에 돌려먹어도 맛있습니다. 부추빵은 에그마요때문에 느끼해서 별로 맛없어요ㅠㅠ 명란바게트 짭쪼롬해서 맛있습니다. 본점 위로 올라가서 빵 먹을수 있어 좋아요. 위에서도 웨이팅해야되지만 시원하게 할수있어 좋아요. 전설의팥빙수랑 딸기빙수, 패션후르츠에이드 맛있어요. 오므라이스랑 치킨까스오므라이스도 맛있습니다.",소보로 잠봉뵈르 바게트 사진 김치 치즈 주먹밥 에프 부추 에그마요 때문 명란 바게트 본점 웨이팅 전설 팥빙수 딸기 빙수 패션후르츠에이드 오므라이스 치킨 까스 오므라이스,Monday,False,10.0,0.0,0.0,0.6490877813505864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607135151299558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-05-01,입구 앞에 웨이팅 줄이 4줄이었는데 생각보다 빨리 빠졌고 베이커리 내 직원들이 많아서 손님들 다 케어해주고 친절하셨어요 이래서 성심당 성심당 하나봐요,입구 웨이팅 생각 베이커리 직원 케어 친절 성심당 성심당,Wednesday,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42037359530157986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34108009433893843,0.0,0.0,0.0,0.0,0.23622464708367266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3735759497466309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419461343242948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3735759497466309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42037359530157986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-01-09,"집에서 성심당까지 오는데 3시간 걸려서 도착하니
주변 길거리에 사람들이 성심당 종이가방 하나씩은 들고있었어요 ㅋㅋ
전체적으로 빵이 싸고 정말 맛있어서 다음에도 방문예정👍👍
성심당 ☺️ 인기 많은 이유가 있네요ㅎㅎ",성심당 시간 도착 주변 길거리 사람 성심당 가방 전체 다음 방문 예정 성심당 인기 이유,Tuesday,False,1.0,0.43012789693918685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6886750736491248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5837093756391486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-09-01,사람 너어어어무 많아져서 부띠끄보다 오래 기다렸어요ㅜㅠ 명란 바게트 자꾸 품절남,사람 너어어어무 부띠끄 명란 바게트 품절,Sunday,True,9.0,0.4010677921768847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687154370635105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3461446897620411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37695167731159934,0.0,0.0,0.0,0.3241215570074665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-05-26,대한민국 3대 빵집이랍니다. 빵맛은 그냥 좋다고 할 정도고 줄이 엄청 납니다. 20에서 30분 기다리는 건 보통인 것 같아요.,대한민국 빵집 정도 보통,Sunday,True,5.0,0.0,0.0,0.3713552828645042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2192353918989144,0.5347736832535008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6467000788063751,0.0,0.0,0.0,0.3314018898540955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-08-31,"말해모해 성심당 빵
너무 맛있어요 주말 오전에 가면 별로 안기다릴수잇어요",모해 성심당 주말 오전,Saturday,True,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19139424051735426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103239792470146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1792169606339842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4456959452055211,0.0,0.0,0.0,0.0,0.0,0.30094562698818833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32961773580514975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40111490665484073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-07-09,빵 고를 때는 전쟁통이 따로 없어요 그치만 평균 이상의 빵들을 가성비 좋게 먹을 수 있습니다!,전쟁 평균 이상 가성비,Tuesday,False,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4710278723481178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882118327363855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-03-06,"주말이라 사람 정말 많았습니다 .. 그냥 고민할 시간없이 잡으면 사고 지나치면 못 사는 구조 ..! 부추빵, 튀소가 가장 베스트 메뉴인 이유가 있는 것 같아요 !",주말 사람 고민 시간 사고 구조 부추 튀소 베스트 메뉴 이유,Wednesday,False,3.0,0.0,0.0,0.4271569691693159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7930448019448153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4343004326481758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-08-26,웨이팅이 길지만 애플샌드위치가 매우 맛있었다. 가격도 합리적이다.,웨이팅 애플 샌드위치 가격 합리,Monday,False,8.0,0.36114261674984427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187500775749322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6976563279065779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-03-26,"대전하면 성심당이죠
가격도 착하고 빵이 다 맛있어요!
맛없는게 없네요ㅠㅠ 집근처라면 맨날 갔을거 같아요
사람많아도 금방금방 구매할 수 있어서 좋아요",대전 성심당 가격 근처 사람 구매,Tuesday,False,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-06-15,진짜 가성비 대박 빵집입니다 대전에만 있을게 아니라 우리동네에도 있으면 참 좋겠다라는 생각이 드는 빵집,가성비 대박 빵집 대전 동네 생각 빵집,Saturday,True,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3128487150433311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689847027898859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4580447839544836,0.0,0.0,0.4947525895040421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-04-15,"대전가면 꼭 방문해야 할 성심당 
주말아침 일찍 방문햇어도 웨이팅이 넘 많았어요 하지만 전반적으로 빵은 너무 맛있엇어요 튀김소보로👍👍",대전 방문 성심당 주말 아침 방문 웨이팅 전반 튀김소보,Monday,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6225807441228409,0.0,0.0,0.0,0.0,0.0,0.6491393363835659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43704844011499844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-07-31,대전하면 성심당이죠! 성심당에서는 초코소라빵 말고 다른거 많이 먹어봐요!,대전 성심당 성심당 초코 소라빵,Wednesday,False,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33822843970310446,0.0,0.0,0.7088430072545558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3167089709685852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5318256681943256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-06-19,주말에는 늘 웨이팅이 있어서 여름에 웨이팅하면 힘들어요 그래도 빵은 정말 맛있고 가성비 좋음,주말 웨이팅 여름 웨이팅 가성비,Wednesday,False,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409784838853621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8163703156903578,0.0,0.0,0.0,0.0,0.0,0.5248512912853869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
